Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Poland,Ekstraklasa,2022/2023,21/05/2023,16:30,Wisla Plock,Rakow,1,2,A,3.68,3.84,1.99,4.38,3.99,2.0,3.72,3.66,1.89,,,,,,
Poland,Ekstraklasa,2022/2023,22/05/2023,18:00,Warta Poznan,Piast Gliwice,1,1,D,2.95,3.01,2.77,3.09,3.12,2.78,2.89,2.95,2.57,,,,,,
Poland,Ekstraklasa,2022/2023,27/05/2023,16:30,Cracovia,Wisla Plock,3,0,H,2.38,3.66,2.94,2.46,3.73,2.97,2.34,3.47,2.8,,,,,,
Poland,Ekstraklasa,2022/2023,27/05/2023,16:30,Lech Poznan,Jagiellonia,2,0,H,1.25,6.54,10.92,1.3,6.8,12.0,1.25,5.9,9.82,,,,,,
Poland,Ekstraklasa,2022/2023,27/05/2023,16:30,Legia,Slask Wroclaw,3,1,H,1.85,3.96,4.13,1.95,4.0,4.2,1.85,3.73,3.83,,,,,,
Poland,Ekstraklasa,2022/2023,27/05/2023,16:30,Legnica,Gornik Zabrze,0,0,D,3.27,3.7,2.18,3.86,3.81,2.22,3.17,3.52,2.12,,,,,,
Poland,Ekstraklasa,2022/2023,27/05/2023,16:30,Piast Gliwice,Lechia Gdansk,3,0,H,1.52,4.41,6.61,1.58,4.6,7.1,1.48,4.16,6.48,,,,,,
Poland,Ekstraklasa,2022/2023,27/05/2023,16:30,Pogon Szczecin,Radomiak Radom,4,0,H,1.56,4.54,5.69,1.63,4.6,5.8,1.55,4.26,5.21,,,,,,
Poland,Ekstraklasa,2022/2023,27/05/2023,16:30,Rakow,Zaglebie,1,1,D,1.35,5.66,8.24,1.45,5.9,9.5,1.33,5.21,8.15,,,,,,
Poland,Ekstraklasa,2022/2023,27/05/2023,16:30,Stal Mielec,Warta Poznan,1,0,H,2.82,3.08,2.83,2.82,3.32,3.15,2.53,3.06,2.87,,,,,,
Poland,Ekstraklasa,2022/2023,27/05/2023,16:30,Widzew Lodz,Korona Kielce,0,3,A,2.49,3.61,2.81,2.52,3.68,2.92,2.4,3.45,2.73,,,,,,
